time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-29T16:18:07.750Z,35.8803333,-117.6803333,4.03,1.02,ml,14,92,0.07167,0.09,ci,ci39022424,2019-08-29T16:21:41.435Z,"21km ESE of Little Lake, CA",earthquake,0.22,0.5,0.113,10,automatic,ci,ci
2019-08-29T16:17:46.120Z,35.6413333,-117.5533333,3.57,1.16,ml,21,70,0.02315,0.17,ci,ci39022416,2019-08-29T16:21:26.435Z,"11km ENE of Ridgecrest, CA",earthquake,0.29,0.57,0.163,19,automatic,ci,ci
2019-08-29T16:16:15.800Z,45.8606667,-111.3798333,3.85,2.16,ml,21,85,0.313,0.2,mb,mb80358964,2019-08-30T14:43:05.530Z,"3km W of Manhattan, Montana",earthquake,0.42,13.91,0.082,8,reviewed,mb,mb
2019-08-29T16:15:34.130Z,38.8501667,-123.5915,3.32,1.58,md,17,213,0.05045,0.14,nc,nc73261640,2019-08-31T01:10:02.993Z,"11km SE of Point Arena, CA",earthquake,0.43,0.86,0.201,12,reviewed,nc,nc
2019-08-29T16:07:55.610Z,35.5486667,-117.422,2.81,1.38,ml,18,96,0.04999,0.21,ci,ci39022408,2019-08-29T16:11:31.651Z,"24km S of Trona, CA",earthquake,0.4,0.35,0.143,20,automatic,ci,ci
2019-08-29T15:59:20.820Z,35.6645,-117.4845,5.81,1.82,ml,26,54,0.04953,0.17,ci,ci39022392,2019-08-29T16:03:22.338Z,"14km SSW of Searles Valley, CA",earthquake,0.31,0.69,0.172,26,automatic,ci,ci
2019-08-29T15:58:31.190Z,34.0186667,-117.5316667,2.54,0.97,ml,26,47,0.02856,0.23,ci,ci39022384,2019-08-29T16:02:13.329Z,"3km NNW of Mira Loma, CA",earthquake,0.35,0.46,0.114,22,automatic,ci,ci
2019-08-29T15:58:11.980Z,38.8378334,-122.7856674,1.95,0.56,md,7,91,0.003697,0.04,nc,nc73261630,2019-08-29T17:08:04.118Z,"6km WNW of Cobb, CA",earthquake,0.64,0.75,0.31,3,automatic,nc,nc
2019-08-29T15:55:17.020Z,38.8351669,-122.7838364,1.82,1.38,md,26,63,0.006026,0.04,nc,nc73261625,2019-08-29T19:04:05.747Z,"6km WNW of Cobb, CA",earthquake,0.2,0.33,0.15,7,automatic,nc,nc
2019-08-29T15:51:03.690Z,36.1055,-117.8433333,5.63,1.31,ml,14,97,0.01525,0.18,ci,ci39022368,2019-08-29T15:54:35.582Z,"12km NE of Coso Junction, CA",earthquake,0.43,0.73,0.197,19,automatic,ci,ci
2019-08-29T15:47:12.070Z,35.9161667,-117.6695,2.12,1.43,ml,24,49,0.03526,0.14,ci,ci39022360,2019-08-29T15:50:58.927Z,"22km E of Little Lake, CA",earthquake,0.21,0.26,0.139,23,automatic,ci,ci
2019-08-29T15:16:58.730Z,35.6778333,-117.5175,9.39,1.68,ml,17,112,0.06976,0.18,ci,ci39022336,2019-08-29T15:20:33.736Z,"14km SW of Searles Valley, CA",earthquake,0.5,0.81,0.135,19,automatic,ci,ci
2019-08-29T15:03:04.600Z,35.9778333,-117.6796667,3.8,0.75,ml,8,99,0.03817,0.07,ci,ci39022320,2019-08-29T15:06:39.656Z,"21km ENE of Little Lake, CA",earthquake,0.34,0.51,0.168,8,automatic,ci,ci
2019-08-29T15:03:01.750Z,40.6955,-111.5831667,11.63,0.84,ml,12,93,0.1155,0.35,uu,uu60337942,2019-08-29T16:12:17.030Z,"3km W of Snyderville, Utah",earthquake,1.35,4.02,0.27,3,reviewed,uu,uu
2019-08-29T14:59:11.900Z,35.6603333,-117.5296667,9.45,1.1,ml,20,104,0.04992,0.17,ci,ci39022312,2019-08-29T15:02:53.634Z,"14km ENE of Ridgecrest, CA",earthquake,0.31,0.62,0.173,14,automatic,ci,ci
2019-08-29T14:55:51.410Z,38.8128319,-122.817337,0.87,0.76,md,11,58,0.01006,0.04,nc,nc73261600,2019-08-29T15:18:02.886Z,"7km NW of The Geysers, CA",earthquake,0.31,0.63,0.14,2,automatic,nc,nc
2019-08-29T14:49:41.390Z,36.1156667,-117.8258333,1.48,0.83,ml,11,135,0.02358,0.19,ci,ci39022288,2019-08-29T14:53:27.516Z,"14km NE of Coso Junction, CA",earthquake,0.4,0.52,0.158,9,automatic,ci,ci
2019-08-29T14:46:12.530Z,35.6398333,-117.4676667,6.65,1.19,ml,24,54,0.04381,0.17,ci,ci39022272,2019-08-29T14:49:58.545Z,"15km SSW of Searles Valley, CA",earthquake,0.3,0.54,0.2,17,automatic,ci,ci
2019-08-29T14:36:55.450Z,35.9415,-117.6886667,4.27,0.66,ml,13,78,0.03172,0.08,ci,ci39022240,2019-08-29T15:57:26.465Z,"20km E of Little Lake, CA",earthquake,0.19,0.26,0.119,6,reviewed,ci,ci
2019-08-29T14:33:03.470Z,35.8768333,-117.6908333,9.65,0.79,ml,10,86,0.07815,0.06,ci,ci39022232,2019-08-29T14:36:47.241Z,"20km ESE of Little Lake, CA",earthquake,0.23,0.44,0.16,8,automatic,ci,ci
2019-08-29T14:32:09.500Z,35.5183333,-117.4143333,7.12,1.84,ml,29,33,0.04116,0.18,ci,ci39022224,2019-08-29T14:43:00.970Z,"26km NE of Johannesburg, CA",earthquake,0.29,0.59,0.174,25,automatic,ci,ci
2019-08-29T14:31:31.480Z,38.8190002,-122.7991638,2.91,0.55,md,13,47,0.01142,0.03,nc,nc73261585,2019-08-29T14:46:04.131Z,"6km NW of The Geysers, CA",earthquake,0.32,0.66,0.3,3,automatic,nc,nc
2019-08-29T14:30:55.360Z,32.6783333,-115.5865,4.99,1.85,ml,21,109,0.07354,0.19,ci,ci39022216,2019-08-29T17:16:01.577Z,"8km SW of Heber, CA",earthquake,0.38,0.76,0.114,23,reviewed,ci,ci
2019-08-29T14:30:25.330Z,35.635,-117.4645,3.87,1.14,ml,16,60,0.04211,0.17,ci,ci39022208,2019-08-29T14:33:59.453Z,"16km SSW of Searles Valley, CA",earthquake,0.35,0.7,0.177,13,automatic,ci,ci
2019-08-29T14:29:03.890Z,35.9823333,-117.676,0.6,1.88,ml,24,92,0.04016,0.19,ci,ci39022192,2019-08-29T14:32:46.444Z,"21km ENE of Little Lake, CA",earthquake,0.29,0.4,0.178,25,automatic,ci,ci
2019-08-29T14:17:30.800Z,36.633,-121.2626667,6.15,0.8,md,18,180,0.04731,0.1,nc,nc73261575,2019-08-30T01:11:02.415Z,"16km NW of Pinnacles, CA",earthquake,0.4,0.52,0.295,10,reviewed,nc,nc
2019-08-29T14:17:25.920Z,40.6983333,-111.5726667,6.07,1.2,ml,22,68,0.06865,0.15,uu,uu60337937,2019-08-29T17:25:49.000Z,"2km W of Snyderville, Utah",earthquake,0.35,1.69,0.163,3,reviewed,uu,uu
2019-08-29T14:14:14.540Z,40.703,-111.5691667,6.21,1.08,ml,18,82,0.06978,0.1,uu,uu60337927,2019-08-29T18:02:34.440Z,"2km WNW of Snyderville, Utah",earthquake,0.32,1.4,0.127,3,reviewed,uu,uu
2019-08-29T14:13:55.230Z,32.6686667,-115.5846667,6.59,2.13,ml,30,70,0.07774,0.22,ci,ci39022152,2019-08-29T14:55:25.612Z,"8km W of Calexico, CA",earthquake,0.37,0.78,0.187,49,reviewed,ci,ci
2019-08-29T14:13:07.790Z,33.1593333,-116.5826667,10.71,0.77,ml,28,102,0.06717,0.2,ci,ci39022144,2019-08-30T13:35:30.974Z,"9km NNE of Julian, CA",earthquake,0.37,0.45,0.199,12,reviewed,ci,ci
2019-08-29T14:12:20.150Z,40.705,-111.5688333,5.41,1.77,ml,24,65,0.1089,0.16,uu,uu60337922,2019-08-29T16:34:55.770Z,"2km WNW of Snyderville, Utah",earthquake,0.33,1.79,0.146,11,reviewed,uu,uu
2019-08-29T14:11:13.650Z,35.7923333,-117.6141667,4.91,0.89,ml,9,118,0.027,0.15,ci,ci39022136,2019-08-29T14:14:52.324Z,"19km W of Searles Valley, CA",earthquake,0.42,0.55,0.108,11,automatic,ci,ci
2019-08-29T14:10:50.154Z,39.5552,-118.4097,2.8,1.8,ml,14,196.64,0.768,0.1808,nn,nn00701309,2019-08-29T16:38:56.900Z,"32km ENE of Fallon, Nevada",earthquake,,2.3,0.08,7,reviewed,nn,nn
2019-08-29T14:09:29.460Z,35.8993333,-117.6708333,1.87,0.78,ml,11,102,0.05123,0.12,ci,ci39022120,2019-08-29T14:13:15.831Z,"22km E of Little Lake, CA",earthquake,0.27,0.39,0.153,8,automatic,ci,ci
2019-08-29T14:02:52.970Z,35.6436667,-117.4466667,8.5,1.85,ml,31,63,0.02844,0.19,ci,ci39022112,2019-08-29T14:13:47.010Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.55,0.175,26,automatic,ci,ci
2019-08-29T13:41:32.420Z,38.810833,-122.7946701,2.73,0.96,md,21,34,0.002903,0.03,nc,nc73261560,2019-08-29T14:04:03.482Z,"5km NW of The Geysers, CA",earthquake,0.25,0.46,0.1,4,automatic,nc,nc
2019-08-29T13:30:29.120Z,34.0163333,-117.5235,2.84,0.98,ml,24,58,0.03376,0.21,ci,ci39022024,2019-08-29T13:34:16.963Z,"3km NNW of Mira Loma, CA",earthquake,0.32,0.42,0.154,27,automatic,ci,ci
2019-08-29T13:23:13.030Z,35.8906667,-117.7011667,8.81,1.77,ml,33,48,0.07044,0.15,ci,ci39022016,2019-08-29T13:33:36.650Z,"19km ESE of Little Lake, CA",earthquake,0.2,0.51,0.238,26,automatic,ci,ci
2019-08-29T13:21:48.520Z,35.8315,-117.6366667,10.87,0.56,ml,8,98,0.0355,0.1,ci,ci39022000,2019-08-29T13:25:33.079Z,"22km WNW of Searles Valley, CA",earthquake,0.37,0.92,0.099,8,automatic,ci,ci
2019-08-29T13:21:08.290Z,35.7911667,-117.6005,4.85,0.78,ml,9,88,0.02464,0.19,ci,ci39021984,2019-08-29T13:24:48.074Z,"18km W of Searles Valley, CA",earthquake,0.52,0.73,0.111,7,automatic,ci,ci
2019-08-29T12:57:34.350Z,35.532,-120.834,7.25,0.8,md,16,106,0.09427,0.04,nc,nc73261525,2019-08-29T20:43:03.624Z,"11km NNE of Cayucos, CA",earthquake,0.4,0.77,0.07,9,reviewed,nc,nc
2019-08-29T12:56:40.000Z,36.1148333,-117.8718333,2.74,0.81,ml,8,200,0.01401,0.22,ci,ci39021952,2019-08-29T13:00:17.783Z,"10km NE of Coso Junction, CA",earthquake,0.8,0.77,0.174,6,automatic,ci,ci
2019-08-29T12:56:33.400Z,38.7923317,-122.8156662,3.18,0.56,md,10,108,0.01063,0.04,nc,nc73261520,2019-08-29T14:42:02.593Z,"5km WNW of The Geysers, CA",earthquake,0.53,1.06,,2,automatic,nc,nc
2019-08-29T12:55:58.800Z,38.7903328,-122.814003,2.89,2.05,md,36,80,0.008776,0.07,nc,nc73261515,2019-08-29T14:15:05.551Z,"5km WNW of The Geysers, CA",earthquake,0.26,0.38,0.18,12,automatic,nc,nc
2019-08-29T12:49:40.120Z,35.9765,-117.6773333,2.14,0.6,ml,19,48,0.03595,0.15,ci,ci39021944,2019-08-29T16:05:44.608Z,"21km ENE of Little Lake, CA",earthquake,0.24,0.21,0.099,7,reviewed,ci,ci
2019-08-29T12:48:32.880Z,35.604,-117.5941667,4.48,0.67,ml,12,68,0.02722,0.16,ci,ci39021936,2019-08-29T12:52:12.482Z,"8km ESE of Ridgecrest, CA",earthquake,0.39,0.63,0.077,5,automatic,ci,ci
2019-08-29T12:46:52.650Z,35.7686667,-117.591,4.08,1.72,ml,29,62,0.04727,0.16,ci,ci39021928,2019-08-29T12:57:20.950Z,"17km W of Searles Valley, CA",earthquake,0.22,0.51,0.139,26,automatic,ci,ci
2019-08-29T12:43:23.580Z,35.8463333,-117.6575,9.64,0.74,ml,8,96,0.05752,0.13,ci,ci39021920,2019-08-29T12:47:08.968Z,"24km WNW of Searles Valley, CA",earthquake,0.39,1.01,0.109,6,automatic,ci,ci
2019-08-29T12:41:09.020Z,34.0081667,-117.1833333,14.4,0.96,ml,31,64,0.0649,0.19,ci,ci39021912,2019-08-30T13:35:48.497Z,"5km S of Redlands, CA",earthquake,0.27,0.65,0.168,30,reviewed,ci,ci
2019-08-29T12:38:43.750Z,35.66,-117.4458333,2.67,0.68,ml,17,79,0.01875,0.16,ci,ci39021904,2019-08-29T12:42:20.502Z,"12km SSW of Searles Valley, CA",earthquake,0.27,0.35,0.119,8,automatic,ci,ci
2019-08-29T12:32:34.740Z,36.0905,-117.853,2.62,0.73,ml,6,156,0.02707,0.08,ci,ci39021888,2019-08-29T12:36:10.779Z,"10km ENE of Coso Junction, CA",earthquake,0.56,1.18,0.095,4,automatic,ci,ci
2019-08-29T12:32:13.210Z,35.7661667,-117.559,7.09,0.64,ml,9,167,0.05854,0.15,ci,ci39021880,2019-08-29T12:35:55.778Z,"14km W of Searles Valley, CA",earthquake,0.5,0.88,0.147,7,automatic,ci,ci
2019-08-29T12:31:43.600Z,34.019,-117.5255,2.29,0.9,ml,22,47,0.03326,0.23,ci,ci39021872,2019-08-29T12:35:31.273Z,"3km NNW of Mira Loma, CA",earthquake,0.42,0.51,0.193,25,automatic,ci,ci
2019-08-29T12:30:29.070Z,35.7708333,-117.5923333,10.19,1.42,ml,19,127,0.04501,0.17,ci,ci39021864,2019-08-29T12:34:00.020Z,"17km W of Searles Valley, CA",earthquake,0.31,0.69,0.141,22,automatic,ci,ci
2019-08-29T12:29:29.110Z,34.0128333,-117.525,3.31,0.78,ml,39,35,0.03151,0.15,ci,ci39021848,2019-08-29T15:13:02.708Z,"2km NNW of Mira Loma, CA",earthquake,0.16,0.18,0.093,8,reviewed,ci,ci
2019-08-29T12:24:43.510Z,34.0205,-117.5331667,3.64,0.79,ml,35,51,0.02846,0.19,ci,ci39021840,2019-08-29T15:19:19.276Z,"4km NNW of Mira Loma, CA",earthquake,0.24,0.29,0.112,10,reviewed,ci,ci
2019-08-29T12:23:43.950Z,35.8425,-117.6785,8.99,0.62,ml,12,77,0.07103,0.13,ci,ci39021824,2019-08-29T12:27:25.620Z,"23km ESE of Little Lake, CA",earthquake,0.31,0.71,0.135,6,automatic,ci,ci
2019-08-29T12:22:06.990Z,35.8418333,-117.6536667,6.96,0.53,ml,22,88,0.05254,0.13,ci,ci39021800,2019-08-29T14:33:45.064Z,"24km WNW of Searles Valley, CA",earthquake,0.19,0.4,0.174,6,reviewed,ci,ci
2019-08-29T12:11:18.800Z,46.7373333333333,-121.909333333333,6.73,0.93,ml,18,119,,0.1,uw,uw61547042,2019-08-29T15:53:56.690Z,"23km NW of Packwood, Washington",earthquake,0.31,0.56,0.121383789440441,7,reviewed,uw,uw
2019-08-29T12:06:14.550Z,35.7113333,-117.5401667,5.88,0.85,ml,10,179,0.1141,0.1,ci,ci39021776,2019-08-29T12:09:53.497Z,"14km WSW of Searles Valley, CA",earthquake,0.68,1.66,0.11,11,automatic,ci,ci
2019-08-29T12:03:38.880Z,34.0175,-117.521,2.81,0.83,ml,12,83,0.03611,0.15,ci,ci39021768,2019-08-29T12:07:27.484Z,"3km N of Mira Loma, CA",earthquake,0.3,0.37,0.215,18,automatic,ci,ci
2019-08-29T12:01:05.450Z,35.6778333,-117.5471667,7.66,1.04,ml,21,90,0.05847,0.18,ci,ci39021752,2019-08-29T12:04:42.615Z,"13km ENE of Ridgecrest, CA",earthquake,0.32,0.78,0.166,15,automatic,ci,ci
2019-08-29T11:55:33.600Z,34.0196667,-117.5331667,3.08,0.91,ml,22,61,0.02801,0.24,ci,ci39021728,2019-08-29T11:59:14.439Z,"3km NNW of Mira Loma, CA",earthquake,0.39,0.48,0.205,30,automatic,ci,ci
2019-08-29T11:51:02.880Z,35.8955,-117.7021667,2.26,0.71,ml,9,70,0.06709,0.17,ci,ci39021720,2019-08-29T11:54:48.422Z,"19km ESE of Little Lake, CA",earthquake,0.34,0.58,0.193,9,automatic,ci,ci
2019-08-29T11:47:12.450Z,38.8214989,-122.7939987,3.51,1.5,md,10,106,0.0127,0.04,nc,nc73261505,2019-08-29T13:33:04.883Z,"6km NNW of The Geysers, CA",earthquake,0.49,1.89,0.63,2,automatic,nc,nc
2019-08-29T11:46:17.100Z,36.0941667,-117.8501667,4.04,0.58,ml,13,125,0.02367,0.07,ci,ci39021712,2019-08-31T00:27:49.995Z,"10km ENE of Coso Junction, CA",earthquake,0.17,0.22,0.094,4,reviewed,ci,ci
2019-08-29T11:44:50.300Z,36.1083333,-117.8453333,5.08,1.26,ml,15,94,0.01203,0.15,ci,ci39021704,2019-08-29T11:48:19.623Z,"12km NE of Coso Junction, CA",earthquake,0.29,0.53,0.249,19,automatic,ci,ci
2019-08-29T11:40:18.440Z,35.6648333,-117.5145,1.81,1.11,ml,20,109,0.06166,0.21,ci,ci39021696,2019-08-29T11:44:02.961Z,"15km SW of Searles Valley, CA",earthquake,0.37,0.51,0.12,16,automatic,ci,ci
2019-08-29T11:38:47.130Z,35.7118333,-117.5793333,6.82,1.79,ml,35,46,0.08998,0.14,ci,ci39021688,2019-08-29T11:42:39.344Z,"13km NE of Ridgecrest, CA",earthquake,0.19,0.54,0.116,26,automatic,ci,ci
2019-08-29T11:35:41.230Z,35.6888333,-117.5393333,3.28,1.16,ml,18,98,0.07092,0.2,ci,ci39021680,2019-08-29T11:39:29.771Z,"14km ENE of Ridgecrest, CA",earthquake,0.39,1.31,0.219,17,automatic,ci,ci
2019-08-29T11:32:47.930Z,32.85,-115.6338333,9.69,0.99,ml,20,110,0.0796,0.14,ci,ci39021672,2019-08-30T17:45:31.554Z,"6km W of Imperial, CA",earthquake,0.33,0.45,0.205,8,reviewed,ci,ci
2019-08-29T11:27:42.510Z,33.3206667,-116.396,7.71,0.89,ml,36,79,0.05525,0.16,ci,ci39021664,2019-08-29T13:53:40.290Z,"8km NNW of Borrego Springs, CA",earthquake,0.31,0.62,0.144,21,reviewed,ci,ci
2019-08-29T11:24:12.280Z,34.0201667,-117.5333333,2.12,1.22,ml,27,51,0.02816,0.19,ci,ci39021648,2019-08-29T11:27:56.582Z,"3km NNW of Mira Loma, CA",earthquake,0.27,0.36,0.123,29,automatic,ci,ci
2019-08-29T11:15:43.720Z,35.8488333,-117.695,2.34,0.86,ml,19,71,0.06957,0.19,ci,ci39021632,2019-08-29T11:19:29.689Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.41,0.129,11,automatic,ci,ci
2019-08-29T11:08:29.640Z,35.6628333,-117.5196667,8.28,0.51,ml,13,124,0.05726,0.12,ci,ci39021616,2019-08-29T11:12:12.301Z,"15km ENE of Ridgecrest, CA",earthquake,0.45,0.89,0.082,3,automatic,ci,ci
2019-08-29T11:07:19.630Z,35.6461667,-117.4685,4.97,0.92,ml,18,64,0.04111,0.21,ci,ci39021608,2019-08-29T11:11:05.474Z,"15km SSW of Searles Valley, CA",earthquake,0.35,0.55,0.068,9,automatic,ci,ci
2019-08-29T11:06:25.260Z,35.7791667,-117.5906667,6.57,0.83,ml,20,111,0.03692,0.16,ci,ci39021600,2019-08-29T11:10:10.470Z,"17km W of Searles Valley, CA",earthquake,0.34,0.71,0.194,11,automatic,ci,ci
2019-08-29T11:05:17.200Z,35.9146667,-117.671,2.58,0.81,ml,11,79,0.03715,0.12,ci,ci39021592,2019-08-29T11:08:53.321Z,"21km E of Little Lake, CA",earthquake,0.26,0.35,0.074,12,automatic,ci,ci
2019-08-29T11:01:35.770Z,35.8116667,-117.6438333,6.93,1.19,ml,26,57,0.03787,0.14,ci,ci39021584,2019-08-29T11:05:20.889Z,"21km N of Ridgecrest, CA",earthquake,0.23,0.51,0.138,16,automatic,ci,ci
2019-08-29T11:00:49.170Z,35.9021667,-117.7118333,2.18,0.92,ml,15,63,0.06761,0.11,ci,ci39021576,2019-08-29T11:04:34.833Z,"18km ESE of Little Lake, CA",earthquake,0.21,0.35,0.147,13,automatic,ci,ci
2019-08-29T10:55:46.770Z,35.908,-117.7151667,3.52,0.9,ml,13,94,0.06596,0.12,ci,ci39021560,2019-08-29T10:59:29.007Z,"18km E of Little Lake, CA",earthquake,0.22,0.99,0.181,13,automatic,ci,ci
2019-08-29T10:53:39.730Z,35.7716667,-117.5941667,4.55,1.23,ml,23,109,0.04406,0.16,ci,ci39021552,2019-08-29T10:57:27.374Z,"17km W of Searles Valley, CA",earthquake,0.27,0.46,0.17,17,automatic,ci,ci
2019-08-29T10:52:08.680Z,33.5076667,-116.4888333,15.17,0.55,ml,18,74,0.05503,0.19,ci,ci39021544,2019-08-29T10:55:55.866Z,"18km ESE of Anza, CA",earthquake,0.39,0.9,0.111,11,automatic,ci,ci
2019-08-29T10:48:24.870Z,35.707,-117.5748333,2.17,0.8,ml,15,97,0.0849,0.13,ci,ci39021520,2019-08-29T10:52:08.535Z,"13km NE of Ridgecrest, CA",earthquake,0.27,0.39,0.095,10,automatic,ci,ci
2019-08-29T10:45:16.550Z,47.5091667,-113.5211667,14.32,1.35,ml,20,164,0.268,0.16,mb,mb80358939,2019-08-30T14:47:46.220Z,"36km N of Seeley Lake, Montana",earthquake,0.58,0.72,,0,reviewed,mb,mb
2019-08-29T10:42:45.880Z,38.8138351,-122.8246689,2.34,0.8,md,14,91,0.006084,0.03,nc,nc73261485,2019-08-29T12:35:03.354Z,"7km NW of The Geysers, CA",earthquake,0.32,0.52,0.08,3,automatic,nc,nc
2019-08-29T10:42:04.870Z,36.0781667,-117.8608333,2.76,1.57,ml,23,103,0.03963,0.15,ci,ci39021512,2019-08-29T10:52:27.110Z,"9km ENE of Coso Junction, CA",earthquake,0.28,0.7,0.242,25,automatic,ci,ci
2019-08-29T10:34:41.450Z,35.9206667,-117.6725,2.2,1.04,ml,17,61,0.03257,0.16,ci,ci39021504,2019-08-29T10:38:21.300Z,"21km E of Little Lake, CA",earthquake,0.22,0.3,0.098,14,automatic,ci,ci
2019-08-29T10:32:21.380Z,35.873,-117.6561667,9.51,0.78,ml,13,97,0.0744,0.11,ci,ci39021496,2019-08-29T10:35:55.282Z,"24km ESE of Little Lake, CA",earthquake,0.25,0.63,0.086,9,automatic,ci,ci
2019-08-29T10:30:21.030Z,35.908,-117.7085,1.16,1.13,ml,19,60,0.06173,0.2,ci,ci39021488,2019-08-29T10:33:50.269Z,"18km E of Little Lake, CA",earthquake,0.29,0.5,0.146,17,automatic,ci,ci
2019-08-29T10:18:56.100Z,38.8139992,-122.8223343,2.56,0.56,md,8,108,0.007405,0.03,nc,nc73261480,2019-08-29T10:33:03.583Z,"7km NW of The Geysers, CA",earthquake,0.56,1.27,,1,automatic,nc,nc
2019-08-29T10:10:45.350Z,35.6528333,-117.4563333,5.19,1.25,ml,23,68,0.02928,0.16,ci,ci39021472,2019-08-29T10:14:22.153Z,"14km SSW of Searles Valley, CA",earthquake,0.29,0.42,0.213,18,automatic,ci,ci
2019-08-29T10:04:08.170Z,35.9111667,-117.7325,6.81,0.82,ml,14,54,0.07606,0.12,ci,ci39021464,2019-08-29T10:07:34.108Z,"16km E of Little Lake, CA",earthquake,0.27,0.58,0.194,7,automatic,ci,ci
2019-08-29T09:56:03.000Z,35.9096667,-117.7018333,6.99,1.09,ml,22,61,0.05656,0.19,ci,ci39021448,2019-08-29T09:59:32.058Z,"19km E of Little Lake, CA",earthquake,0.27,0.76,0.199,17,automatic,ci,ci
2019-08-29T09:53:28.220Z,34.0171667,-117.5266667,2.04,1,ml,32,59,0.03162,0.19,ci,ci39021440,2019-08-29T09:57:11.952Z,"3km NNW of Mira Loma, CA",earthquake,0.25,0.33,0.212,31,automatic,ci,ci
2019-08-29T09:50:54.410Z,35.9371667,-117.6895,3.47,0.79,ml,11,87,0.0335,0.08,ci,ci39021424,2019-08-29T09:54:40.104Z,"20km E of Little Lake, CA",earthquake,0.21,0.63,0.151,9,automatic,ci,ci
2019-08-29T09:46:08.690Z,40.7366667,-121.4971667,7,1.3,md,10,126,0.08393,0.07,nc,nc73261470,2019-08-29T20:12:02.416Z,"21km SE of Burney, CA",earthquake,0.5,31.61,0.166,7,reviewed,nc,nc
2019-08-29T09:44:52.180Z,36.2098333,-117.8533333,2.18,1.28,ml,20,71,0.09207,0.19,ci,ci39021416,2019-08-29T09:48:37.631Z,"16km ESE of Olancha, CA",earthquake,0.37,0.65,0.114,19,automatic,ci,ci
2019-08-29T09:40:45.500Z,40.7361667,-121.4836667,11.94,1.4,md,11,131,0.08166,0.11,nc,nc73261465,2019-08-29T19:46:02.190Z,"22km SE of Burney, CA",earthquake,0.54,1.15,0.108,10,reviewed,nc,nc
2019-08-29T09:39:40.240Z,36.1881667,-117.8773333,3.76,1.52,ml,18,146,0.07275,0.19,ci,ci39021408,2019-08-29T13:54:01.063Z,"16km SE of Olancha, CA",earthquake,0.44,0.88,0.157,21,reviewed,ci,ci
2019-08-29T09:38:46.660Z,38.8236656,-122.8258362,0.74,0.56,md,8,69,0.007203,0.04,nc,nc73261455,2019-08-29T10:02:03.428Z,"8km NW of The Geysers, CA",earthquake,0.29,1.57,,1,automatic,nc,nc
2019-08-29T09:37:36.930Z,35.71,-117.5041667,1.64,0.58,ml,12,122,0.07936,0.15,ci,ci39021400,2019-08-29T09:41:21.392Z,"11km SW of Searles Valley, CA",earthquake,0.35,0.47,0.057,7,automatic,ci,ci
2019-08-29T09:37:24.920Z,38.7420006,-122.6934967,0.99,0.92,md,6,149,0.02653,0.02,nc,nc73261450,2019-08-29T09:52:02.364Z,"4km S of Anderson Springs, CA",earthquake,0.39,1.08,0.19,4,automatic,nc,nc
2019-08-29T09:35:27.450Z,36.1518333,-117.9238333,2.38,0.92,ml,10,207,0.06547,0.12,ci,ci39021392,2019-08-29T09:39:05.811Z,"12km N of Coso Junction, CA",earthquake,0.76,0.47,0.227,10,automatic,ci,ci
2019-08-29T09:24:21.340Z,35.915,-117.706,3.44,0.62,ml,12,73,0.05582,0.12,ci,ci39021384,2019-08-29T09:28:06.346Z,"18km E of Little Lake, CA",earthquake,0.27,1.49,0.12,8,automatic,ci,ci
2019-08-29T09:16:55.370Z,34.0171667,-117.523,2.31,0.84,ml,28,49,0.03444,0.17,ci,ci39021376,2019-08-29T09:20:38.299Z,"3km NNW of Mira Loma, CA",earthquake,0.23,0.31,0.171,25,automatic,ci,ci
2019-08-29T09:13:57.050Z,38.8033333,-122.8221664,1.78,0.76,md,20,74,0.007782,0.04,nc,nc73261440,2019-08-29T09:28:03.223Z,"6km WNW of The Geysers, CA",earthquake,0.22,0.37,0.13,4,automatic,nc,nc
2019-08-29T09:06:41.370Z,35.6053333,-117.443,9.96,1.4,ml,33,47,0.02445,0.15,ci,ci39021368,2019-08-29T15:37:16.630Z,"18km S of Searles Valley, CA",earthquake,0.19,0.32,0.153,22,reviewed,ci,ci
2019-08-29T09:06:20.130Z,35.916,-117.7083333,2.56,0.9,ml,19,56,0.05679,0.1,ci,ci39021360,2019-08-29T09:09:54.241Z,"18km E of Little Lake, CA",earthquake,0.18,0.31,0.137,14,automatic,ci,ci
2019-08-29T09:04:19.480Z,34.0328333,-117.1775,14.83,0.61,ml,17,70,0.1411,0.2,ci,ci39021352,2019-08-29T13:54:45.779Z,"3km S of Redlands, CA",earthquake,0.39,0.93,0.131,9,reviewed,ci,ci
2019-08-29T09:03:43.110Z,35.619,-117.5771667,7.35,0.72,ml,19,67,0.007233,0.15,ci,ci39021336,2019-08-29T09:07:27.898Z,"9km E of Ridgecrest, CA",earthquake,0.36,0.52,0.165,8,automatic,ci,ci
2019-08-29T09:02:53.020Z,34.03,-117.1795,14.33,1.24,ml,73,53,0.05598,0.18,ci,ci39021328,2019-08-30T14:50:30.014Z,"3km S of Redlands, CA",earthquake,0.16,0.29,0.142,52,reviewed,ci,ci
